bay,year,date,water_depth_m,sub_depth_m,water_temp,salinty,substrate,grass_cover,shoot_length,seaweed_percent,mussels_pres,gastropods_pres,seastar_pres,caprellidshrimp_pres,telemessus_crab_pres,sponge_pres,Comments
Izembek,2011,7/27/2011,0.54,13,9.2,28.5,mud,100,,0,0,1,0,1,0,0,
Izembek,2011,7/27/2011,0.4,18,10.1,24,mud,100,,0,0,1,0,0,0,0,
Izembek,2011,7/27/2011,0.4,18,10.1,24,mud,100,,0,0,1,0,0,0,0,
Izembek,2011,7/27/2011,0.4,18,10.1,24,mud,100,,0,0,1,0,0,0,0,
Izembek,2011,7/27/2011,0.4,18,10.1,24,mud,100,,0,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.59,23,11.6,23.4,mud,100,,60,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.59,23,11.6,23.4,mud,100,,45,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.59,23,11.6,23.4,mud,100,,60,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.59,23,11.6,23.4,mud,100,,30,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.52,10,13.1,20.5,mud,100,,0.5,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.52,10,13.1,20.5,mud,100,,0.5,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.52,10,13.1,20.5,mud,100,,0.5,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.52,10,13.1,20.5,mud,100,,0.5,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.6,8,11.2,23.9,mud,100,,0,0,1,0,0,0,0,
Izembek,2011,7/28/2011,0.6,8,11.2,23.9,mud,100,,0,0,1,0,0,0,0,
Izembek,2015,7/10/2015,1.2,5,12.7,29.5,mud,100,43.2,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.86,7,12,24.5,mud,100,21.4,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.86,7,12,24.5,mud,100,19.7,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.86,7,12,24.5,mud,100,28.5,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.86,7,12,24.5,mud,100,17.9,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,0.94,6,10.7,31.1,mud,100,85.4,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,0.94,6,10.7,31.1,mud,100,75.6,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,0.94,6,10.7,31.1,mud,100,123.4,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,0.94,6,10.7,31.1,mud,100,97.5,0,0,0,0, ,0,1,
Izembek,2015,7/13/2015,1.27,8,11.4,29.8,mud,100,71,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.27,8,11.4,29.8,mud,100,47.1,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.27,8,11.4,29.8,mud,100,101.1,0,0,0,0, ,0,1,
Izembek,2015,7/13/2015,1.27,8,11.4,29.8,mud,100,45.6,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.17,6,11.7,29.6,mud,100,51.3,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.17,6,11.7,29.6,mud,100,33.8,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.17,6,11.7,29.6,mud,100,33.5,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.94,20,12.1,27.8,mud,100,87.2,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.94,20,12.1,27.8,mud,100,54.6,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.94,20,12.1,27.8,mud,100,62.3,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.94,20,12.1,27.8,mud,100,46.3,0,0,1,0, ,0,0,
Izembek,2015,7/10/2015,1.57,3,13.2,29.3,mud,100,24,0,0,0,0, ,0,0,
Izembek,2015,7/10/2015,1.52,3,11.8,30,mud,100,36,0,0,0,0, ,0,0,
Izembek,2015,7/10/2015,1.52,3,11.8,30,mud,100,56,0,0,0,0, ,0,1,
Izembek,2015,7/10/2015,1.52,3,11.8,30,mud,100,54.5,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,0.92,4,12.8,28.9,mud,100,37.4,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,0.92,4,12.8,28.9,mud,100,42.5,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.33,0,12.2,29.8,mud,100,69,10,0,0,1, ,0,0,
Izembek,2015,7/14/2015,1.33,0,12.2,29.8,mud,100,54.7,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.33,0,12.2,29.8,mud,100,59.7,0,0,0,1, ,0,1,
Izembek,2015,7/14/2015,1.33,0,12.2,29.8,mud,100,79.5,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.14,0,13.7,29.1,mud,100,31.1,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.14,0,13.7,29.1,mud,100,49.6,0,0,0,0, ,0,1,
Izembek,2015,7/14/2015,1.14,0,13.7,29.1,mud,100,23.6,0,0,0,0, ,0,1,
Izembek,2015,7/14/2015,1,2,12.5,28.7,mud,100,37.5,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1,2,12.5,28.7,mud,100,41.3,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1,2,12.5,28.7,mud,100,45.4,0,0,0,0, ,0,0,
Izembek,2015,7/10/2015,0.79,10,14.2,28.3,mud,100,21.3,1,0,1,0, ,0,0,
Izembek,2015,7/10/2015,0.79,10,14.2,28.3,mud,100,30.2,0,0,1,0, ,0,0,
Izembek,2015,7/14/2015,1.07,2,13.9,29.4,mud,100,66.3,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.07,2,13.9,29.4,mud,100,70.6,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.07,2,13.9,29.4,mud,100,66.1,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.07,2,13.9,29.4,mud,100,67.4,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,0.94,4,13.6,29,mud,100,19.1,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,0.94,4,13.6,29,mud,100,32.2,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.34,2,13,29.5,mud,100,62.6,10,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.34,2,13,29.5,mud,100,129.1,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.34,2,13,29.5,mud,100,36.6,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.34,2,13,29.5,mud,100,48.5,0,0,0,0, ,0,0,
Izembek,2015,7/7/2015,1.47,28, , ,mud,100,216,0,0,0,1, ,0,1,
Izembek,2015,7/9/2015,1.87,45,12.7,30.4,mud,100,144,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,1.87,45,12.7,30.4,mud,100,148.4,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,1.87,45,12.7,30.4,mud,100,96,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,1.87,45,12.7,30.4,mud,100,82.2,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,0.54,10,15.2,28.5,mud,100,59.3,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,0.54,10,15.2,28.5,mud,100,36.4,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,0.54,10,15.2,28.5,mud,100,43.9,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,0.54,10,15.2,28.5,mud,100,42.3,0.5,0,0,0, ,0,0,
Izembek,2015,7/9/2015,0.71,11,15.5,30.7,mud,100,31.2,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,0.71,11,15.5,30.7,mud,100,34.2,0,0,0,0, ,0,0,
Izembek,2015,7/9/2015,0.71,11,15.5,30.7,mud,100,19.2,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.93,3,10.6,30.6,mud,100,55.7,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.93,3,10.6,30.6,mud,100,46.3,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.93,3,10.6,30.6,mud,100,33.3,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.93,3,10.6,30.6,mud,100,30.4,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.45,9,13.1,30.9,mud,100,169.1,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.45,9,13.1,30.9,mud,100,220.3,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.45,9,13.1,30.9,mud,100,170.3,0,0,0,0, ,0,0,
Izembek,2015,7/14/2015,1.45,9,13.1,30.9,mud,100,250.6,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,1.18,22,13.4,28.8,mud,100,69.4,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,22,13.4,28.8,mud,100,95.4,0,0,1,0, ,0,0,
Izembek,2015,7/15/2015,1.18,22,13.4,28.8,mud,100,86.5,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,22,13.4,28.8,mud,100,71.8,0,0,1,0, ,0,1,
Izembek,2015,7/8/2015,1.55,6,12.9,29,mud,100,103.6,0,0,0,1, ,0,0,
Izembek,2015,7/8/2015,1.55,6,12.9,29,mud,100,141,0,0,0,0, ,0,0,
Izembek,2015,7/8/2015,1.55,6,12.9,29,mud,100,157.5,0,0,0,0, ,0,0,
Izembek,2015,7/8/2015,1.55,6,12.9,29,mud,100,104,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,1.08,2,12.6,30.2,mud,100,173.6,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,1.08,2,12.6,30.2,mud,100,137.2,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,1.08,2,12.6,30.2,mud,100,121.6,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,1.08,2,12.6,30.2,mud,100,194,0,0,0,0, ,0,1,
Izembek,2015,7/8/2015,0.85,29,12.9,28.4,mud,100,148.1,0.5,0,0,0, ,1,0,
Izembek,2015,7/8/2015,0.85,29,12.9,28.4,mud,100,121.6,0,0,0,0, ,0,0,
Izembek,2015,7/8/2015,0.85,29,12.9,28.4,mud,100,99.5,0,0,0,0, ,0,0,
Izembek,2015,7/8/2015,0.85,29,12.9,28.4,mud,100,83.9,0,0,0,0, ,0,0,
Izembek,2015,7/8/2015,0.92,26,14,27.8,mud,100,127.7,0,0,0,0, ,0,1,
Izembek,2015,7/8/2015,0.92,26,14,27.8,mud,100,96,0,0,0,0, ,0,0,
Izembek,2015,7/8/2015,0.92,26,14,27.8,mud,100,89.6,0,0,0,0, ,0,1,
Izembek,2015,7/8/2015,0.92,26,14,27.8,mud,100,156.6,0,0,0,0, ,0,1,
Izembek,2015,7/13/2015,0.94,20,12,27.1,mud,100,84.7,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.94,20,12,27.1,mud,100,64.6,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.94,20,12,27.1,mud,100,64.5,0.5,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.94,20,12,27.1,mud,100,72.5,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.62,3,11.8,29.7,mud,100,139.5,20,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.62,3,11.8,29.7,mud,100,124.2,20,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.62,3,11.8,29.7,mud,100,89.6,20,0,0,0, ,0,1,
Izembek,2015,7/13/2015,1.62,3,11.8,29.7,mud,100,140.3,20,0,0,0, ,0,1,
Izembek,2015,7/15/2015,1.04,4,10.9,30.8,mud,100,41.2,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,1.36,1,12.3,30.3,mud,100,92.2,0,0,0,1, ,0,0,
Izembek,2015,7/15/2015,1.36,1,12.3,30.3,mud,100,83,0,0,0,1, ,0,0,
Izembek,2015,7/15/2015,1.36,1,12.3,30.3,mud,100,80.3,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,1.36,1,12.3,30.3,mud,100,94.8,0,0,1,1, ,0,0,
Izembek,2015,7/13/2015,0.97,2,11.3,30,mud,100,58.9,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.97,2,11.3,30,mud,100,72,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.97,2,11.3,30,mud,100,47.2,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.91,2,12.6,27.8,mud,100,11.4,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,1.44,3,13.1,28.8,mud,100,179.5,0,0,0,1, ,0,0,
Izembek,2015,7/15/2015,1.44,3,13.1,28.8,mud,100,175.6,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,1.44,3,13.1,28.8,mud,100,174.1,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,1.44,3,13.1,28.8,mud,100,136.8,0,0,0,0, ,0,1,
Izembek,2015,7/15/2015,1.18,15,12.2,29,mud,100,110.2,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,15,12.2,29,mud,100,127.5,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,15,12.2,29,mud,100,118,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,15,12.2,29,mud,100,126.1,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.09,15,11.8,28.8,mud,100,33,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.09,15,11.8,28.8,mud,100,108.7,0,0,1,0, ,0,0,
Izembek,2015,7/15/2015,1.09,15,11.8,28.8,mud,100,117.2,1,0,1,0, ,0,0,
Izembek,2015,7/15/2015,1.09,15,11.8,28.8,mud,100,128.4,0,0,1,0, ,0,1,
Izembek,2015,7/13/2015,1.28,5,12.1,28.9,mud,100,80.5,0,0,0,0, ,0,1,
Izembek,2015,7/13/2015,1.28,5,12.1,28.9,mud,100,82.2,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.28,5,12.1,28.9,mud,100,91.2,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,1.28,5,12.1,28.9,mud,100,74,0,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.83,10,12,27.6,mud,100,49.2,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,1.3,25,13,27.6,mud,100,81.9,0,0,1,0, ,0,0,
Izembek,2015,7/15/2015,1.3,25,13,27.6,mud,100,106.6,1,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.3,25,13,27.6,mud,100,127.4,1,0,1,0, ,0,0,
Izembek,2015,7/15/2015,1.3,25,13,27.6,mud,100,114.7,0,0,1,0, ,0,0,
Izembek,2015,7/15/2015,1.15,10,13.2,27.3,mud,100,73.2,0,0,0,0, ,0,0,
Izembek,2015,7/15/2015,1.15,10,13.2,27.3,mud,100,74.8,0,0,1,0, ,0,0,
Izembek,2015,7/15/2015,1.15,10,13.2,27.3,mud,100,83.2,0,0,1,0, ,1,1,
Izembek,2015,7/15/2015,1.15,10,13.2,27.3,mud,100,84.2,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,4,10.4,30,mud,100,68.8,1,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,4,10.4,30,mud,100,42.8,1,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,4,10.4,30,mud,100,37.5,0,0,1,0, ,0,1,
Izembek,2015,7/15/2015,1.18,4,10.4,30,mud,100,42.3,0,0,1,0, ,0,1,
Izembek,2015,7/13/2015,0.7,10,11.9,28.1,mud,100,13.4,5,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.7,10,11.9,28.1,mud,100,15.2,0.5,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.18,15,11.5,29,mud,100,187.4,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.18,15,11.5,29,mud,100,172.4,0.5,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.18,15,11.5,29,mud,100,132.7,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.18,15,11.5,29,mud,100,90.9,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.97,25,12,27.9,mud,100,52.7,0,0,1,0, ,0,1,
Izembek,2015,7/13/2015,0.97,25,12,27.9,mud,100,46.7,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.97,25,12,27.9,mud,100,46.4,0,0,1,0, ,0,1,
Izembek,2015,7/13/2015,0.97,25,12,27.9,mud,100,42.8,0,0,1,0, ,0,1,1-2mm gastropods
Izembek,2015,7/13/2015,1.05,28,12.3,26.7,mud,100,93.5,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.05,28,12.3,26.7,mud,100,53.7,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.05,28,12.3,26.7,mud,100,96,0,0,1,0, ,1,0,
Izembek,2015,7/13/2015,1.05,28,12.3,26.7,mud,100,71.5,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1,25,11.8,27.8,mud,100,48.5,0.5,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1,25,11.8,27.8,mud,100,37.9,0.5,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1,25,11.8,27.8,mud,100,44.6,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1,25,11.8,27.8,mud,100,26.2,5,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.08,4,10.8,30.4,mud,100,51.3,5,0,0,0, ,0,0,
Izembek,2015,7/13/2015,0.93,15,12.8,26.4,mud,100,152.3,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,0.93,15,12.8,26.4,mud,100,90.3,0,0,1,0, ,0,0,3-4mm gastropods
Izembek,2015,7/13/2015,1.09,15,12,27.6,mud,100,85.8,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.09,15,12,27.6,mud,100,90.6,0,0,1,0, ,0,0,
Izembek,2015,7/13/2015,1.09,15,12,27.6,mud,100,139.3,0.5,0,1,0, ,0,0,Brown seaweed specimen
Izembek,2016,7/19/2016,1.04,4,14.7,26.8,mud,100,60.4,0,0,1,0,1,0,0,
Izembek,2016,7/19/2016,1.04,4,14.7,26.8,mud,100,66.4,0,0,1,0,1,0,0,
Izembek,2016,7/19/2016,1.04,4,14.7,26.8,mud,100,90.5,0,0,1,0,1,0,0,
Izembek,2016,7/19/2016,1.04,4,14.7,26.8,mud,100,74.7,0,0,1,0,1,0,0,
Izembek,2016,7/20/2016,0.76,17,18.4,29.1,mud,100,151.6,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.76,17,18.4,29.1,mud,100,132.3,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.76,17,18.4,29.1,mud,100,197,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.76,17,18.4,29.1,mud,100,163.2,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,1.36,7,16.5,28.8,mud,100,93.2,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,1.36,7,16.5,28.8,mud,100,108.8,0,0,1,0,1,0,0,
Izembek,2016,7/20/2016,1.36,7,16.5,28.8,mud,100,68.2,0,0,1,1,0,0,0,
Izembek,2016,7/20/2016,1.36,7,16.5,28.8,mud,100,95,0,0,0,0,1,0,0,
Izembek,2016,7/17/2016,0.77,7,14.9,27.2,mud,100,124.4,0,0,1,0,0,0,0,
Izembek,2016,7/17/2016,0.77,7,14.9,27.2,mud,100,94.7,0,0,0,0,0,0,0,
Izembek,2016,7/17/2016,0.77,7,14.9,27.2,mud,100,67,0,0,0,0,0,0,0,
Izembek,2016,7/17/2016,0.77,7,14.9,27.2,mud,100,93.9,0,0,0,0,0,0,0,
Izembek,2016,8/2/2016,0.77,14,13.6,26.8,mud,100,80.2,0,0,1,0,0,0,0,
Izembek,2016,8/2/2016,0.77,14,13.6,26.8,mud,100,75.6,0,0,1,0,0,0,0,
Izembek,2016,8/2/2016,0.77,14,13.6,26.8,mud,100,26.8,0,0,1,0,0,0,0,
Izembek,2016,7/19/2016,0.59,8,16.3,26.8,mud,100,162.6,0,0,0,0,0,0,0,
Izembek,2016,7/19/2016,0.59,8,16.3,26.8,mud,100,85.4,0,0,1,0,0,0,0,
Izembek,2016,7/19/2016,0.59,8,16.3,26.8,mud,100,145.3,0,0,1,0,0,0,1,
Izembek,2016,7/19/2016,0.59,8,16.3,26.8,mud,100,136.9,0,0,1,0,0,0,1,
Izembek,2016,7/18/2016,1.12,3,15.8,28.1,mud,100,69.5,0,0,1,0,0,0,1,
Izembek,2016,7/19/2016,0.67,9,15.6,26.7,mud,100,98.8,0,0,1,0,1,1,1,
Izembek,2016,7/19/2016,0.67,9,15.6,26.7,mud,100,109.5,0,0,1,0,1,0,1,
Izembek,2016,7/19/2016,0.67,9,15.6,26.7,mud,100,92.3,0,0,1,0,1,0,1,
Izembek,2016,7/19/2016,0.67,9,15.6,26.7,mud,100,85.3,0,1,1,0,1,0,1,
Izembek,2016,7/18/2016,0.77,2,15.5,28.4,mud,100,149.2,0,0,1,0,0,0,0,
Izembek,2016,7/18/2016,0.77,2,15.5,28.4,mud,100,236.6,0,0,1,0,0,0,0,
Izembek,2016,7/18/2016,0.77,2,15.5,28.4,mud,100,117.2,0,0,1,0,0,0,0,
Izembek,2016,7/18/2016,0.77,2,15.5,28.4,mud,100,162.2,0,0,1,0,0,0,0,
Izembek,2016,7/18/2016,0.42,14,14.4,26.3,mud,100,16.6,0.5,0,1,0,0,0,0,
Izembek,2016,7/18/2016,0.42,14,14.4,26.3,mud,100,17.4,0.5,0,1,0,0,0,0,seaweeds not recorded but assumed
Izembek,2016,7/18/2016,0.42,14,14.4,26.3,mud,100,17.6,0.5,0,1,0,0,0,0,
Izembek,2016,7/18/2016,0.42,14,14.4,26.3,mud,100,23.9,1,0,1,0,0,0,0,
Izembek,2016,7/18/2016,1.27,11,15.5,26.7,mud,100,135.7,0,0,1,0,0,0,0,
Izembek,2016,7/18/2016,1.27,11,15.5,26.7,mud,100,177.2,0,0,1,0,0,0,0,
Izembek,2016,7/18/2016,1.27,11,15.5,26.7,mud,100,136.3,0,0,1,0,0,0,0,
Izembek,2016,7/18/2016,1.27,11,15.5,26.7,mud,100,156.6,0,0,1,0,0,0,0,
Izembek,2016,7/21/2016,2.47,8,15.8,27.8,mud,100,142.3,0,0,1,0,0,0,0,
Izembek,2016,7/15/2016,0.59,30,15,28.7,mud,100,80.7,0.5,0,1,0,0,0,0,
Izembek,2016,7/17/2016,1.37,11,14.4,29.7,mud,100,191.8,0,0,1,0,0,0,0,nudibranch present at point
Izembek,2016,7/17/2016,1.37,11,14.4,29.7,mud,100,159.9,0,0,1,0,0,0,0,nudibranch present at point
Izembek,2016,7/17/2016,1.37,11,14.4,29.7,mud,100,197.2,0,0,1,1,0,0,0,nudibranch present at point
Izembek,2016,7/17/2016,1.37,11,14.4,29.7,mud,100,159.3,0,0,0,1,1,0,0,nudibranch present at point
Izembek,2016,7/20/2016,0.81,16,19.5,28.9,mud,100,79,0,0,1,0,0,0,1,
Izembek,2016,7/20/2016,0.81,16,19.5,28.9,mud,100,102.8,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.81,16,19.5,28.9,mud,100,85.2,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.81,16,19.5,28.9,mud,100,63.2,0,0,0,0,0,0,0,
Izembek,2016,7/16/2016,0.72,16,14,29.2,mud,100,108.8,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.88,2,18.7,28.7,mud,100,84,100,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.88,2,18.7,28.7,mud,100,106.4,20,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.88,2,18.7,28.7,mud,100,141.3,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.88,2,18.7,28.7,mud,100,121.7,0,0,0,0,0,0,0,
Izembek,2016,7/17/2016,0.83,19,14.8,28.1,mud,100,85.7,0,0,1,0,1,0,0,
Izembek,2016,7/17/2016,0.83,19,14.8,28.1,mud,100,81.2,0,0,1,0,1,0,0,
Izembek,2016,7/17/2016,0.83,19,14.8,28.1,mud,100,61.8,0,0,1,0,0,0,0,
Izembek,2016,8/2/2016,0.8,16,13.6,26.4,mud,100,46.4,0.5,0,0,0,0,0,0,
Izembek,2016,8/2/2016,0.8,16,13.6,26.4,mud,100,47,0,0,1,0,0,0,0,
Izembek,2016,8/2/2016,0.8,16,13.6,26.4,mud,100,72.6,0,0,0,0,0,0,0,
Izembek,2016,8/2/2016,0.8,16,13.6,26.4,mud,100,60.6,0,0,1,0,0,0,0,
Izembek,2016,7/14/2016,1.18,1,15.2,29.9,mud,100,125,0,0,1,0,0,0,0,
Izembek,2016,7/14/2016,1.18,1,15.2,29.9,mud,100,190,0,0,1,0,0,0,0,
Izembek,2016,7/14/2016,1.18,1,15.2,29.9,mud,100,186.7,0,0,1,0,0,0,1,
Izembek,2016,7/14/2016,1.18,1,15.2,29.9,mud,100,157.7,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.7,10,16.3,30,mud,100,92,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.7,10,16.3,30,mud,100,98.7,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.7,10,16.3,30,mud,100,94.3,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.7,10,16.3,30,mud,100,97.3,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.78,9,18.4,25.7,mud,100,93.2,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.78,9,18.4,25.7,mud,100,120.5,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.78,9,18.4,25.7,mud,100,181.5,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,0.78,9,18.4,25.7,mud,100,156.6,0,0,0,0,0,0,0,
Izembek,2016,7/20/2016,1.07,8,17.6,28,mud,100,64.4,10,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.82,18,19.7,29.9,mud,100,142.2,0,0,1,0,0,0,1,
Izembek,2016,7/20/2016,0.82,18,19.7,29.9,mud,100,130.3,0,0,1,0,0,0,1,
Izembek,2016,7/20/2016,0.82,18,19.7,29.9,mud,100,96.2,0,0,1,0,0,0,1,
Izembek,2016,7/20/2016,0.82,18,19.7,29.9,mud,100,117.5,0,0,1,0,0,0,1,
Izembek,2016,7/17/2016,0.68,13,15.2,27.2,mud,100,81.3,0,0,0,0,0,0,0,
Izembek,2016,7/17/2016,0.68,13,15.2,27.2,mud,100,103.2,0,0,0,0,0,0,1,
Izembek,2016,7/17/2016,0.68,13,15.2,27.2,mud,100,56.7,0,0,0,0,0,0,0,
Izembek,2016,7/17/2016,0.68,13,15.2,27.2,mud,100,137.5,0,0,1,0,0,0,0,
Izembek,2016,7/14/2016,0.8,26,15.3,29.6,mud,100,65.8,0,0,1,0,0,0,0,
Izembek,2016,7/14/2016,0.8,26,15.3,29.6,mud,100,102.8,0,0,1,0,0,0,0,
Izembek,2016,7/14/2016,0.8,26,15.3,29.6,mud,100,49.2,0,0,1,0,0,0,0,
Izembek,2016,7/17/2016,0.48,6,14.5,28.3,mud,100,10.2,20,0,1,0,0,0,0,
Izembek,2016,7/17/2016,0.48,6,14.5,28.3,mud,100,34.3,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.44,17,17.5,26.6,mud,100,39.4,5,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.44,17,17.5,26.6,mud,100,45.1,0,0,1,0,0,0,0,
Izembek,2016,7/20/2016,0.44,17,17.5,26.6,mud,100,62.4,10,0,1,0,0,0,0,
